,RegionName,Date,MedianSoldPrice_x,index,City,State,Metro,CountyName,MedianSoldPrice_y,HomesSoldAsForeclosures-Ratio,MedianListingPrice,MedianListingPricePerSqft,MedianPctOfPriceReduction,MedianRentalPrice,MedianRentalPricePerSqft,MedianSoldPricePerSqft,MedianValuePerSqft,NumberOfHomesForRent,PctOfHomesDecreasingInValues,PctOfHomesIncreasingInValues,PctOfHomesSellingForGain,PctOfHomesSellingForLoss,PctOfListingsWithPriceReductions,PctTransactionsThatArePreviouslyForeclosuredHomes,PriceToRentRatio,SalePriceToListRatio,Turnover,UnsoldReos,Zri,ZriPerSqft
1563,44139.0,2010-11-01 00:00:00,175000.0,1051,Solon,OH,Cleveland,Cuyahoga,217115.0,4.338,269900.0,115.45750666271799,5.024525122625599,1200.0,0.951190476190476,105.6737,105.0,17.0,68.26,17.83,68.1093,31.8907,11.5124,11.5278,11.03,0.9232,3.319,59.2,1865.0,0.782
1564,44140.0,2014-10-01 00:00:00,185450.0,82915,Bay Village,OH,Cleveland,Cuyahoga,185450.0,1.9037,199000.0,125.49467275494699,5.7912457912457,1300.0,1.1363636363636398,122.4015,116.0,11.0,36.64,51.69,90.545,9.455,23.8494,4.75,10.04,0.9635,5.1513,33.1,1672.0,0.974
1565,44143.0,2010-12-01 00:00:00,133269.2308,2304,Richmond Heights,OH,Cleveland,Cuyahoga,180000.0,4.7087,179900.0,94.82922201138521,7.7611940298507,810.0,0.7713815789473679,92.7682276229994,89.0,25.0,80.64,11.09,74.0196,25.9804,11.0417,20.5449,9.77,0.9062,3.2327,68.9,1312.0,0.752
1566,44144.0,2012-03-01 00:00:00,65000.0,25650,Brooklyn,OH,Cleveland,Cuyahoga,65000.0,8.4505,74900.0,64.010989010989,10.0,850.0,0.718167701863354,41.82754182754179,63.0,12.0,73.05,19.19,66.75,33.25,9.8765,24.6154,6.64,0.9067,4.0867,72.3,914.0,0.7859999999999999
1567,44145.0,2011-02-01 00:00:00,156450.0,4641,Westlake,OH,Cleveland,Cuyahoga,187250.0,1.8253,239000.0,107.595693779904,5.0632911392405,935.0,0.963718820861678,85.7733,96.0,61.0,71.46,18.74,94.7963,5.2037,12.0287,11.6176,10.47,0.9278,3.9689,43.5,1617.0,0.792
1568,44146.0,2010-11-01 00:00:00,57017.6471,567,Bedford,OH,Cleveland,Cuyahoga,99676.4706,13.841,89900.0,70.5394190871369,8.795850622406599,670.0,0.8672985781990521,71.2636,70.0,18.0,68.21,24.2,84.9039,15.0961,10.2694,25.8173,7.91,0.901,3.5483,130.1,970.0,0.742
1569,44147.0,2012-06-01 00:00:00,132725.0,31323,Broadview Heights,OH,Cleveland,Cuyahoga,215025.0,1.5077,179900.0,97.2989949748744,5.0664977834072,1300.0,0.8503401360544209,98.1591,95.0,13.0,40.27,46.31,34.8588,65.1412,15.8974,7.1481,9.36,0.9611,4.6426,65.0,1620.0,0.836
1570,44149.0,2014-08-01 00:00:00,174700.0,78614,Strongsville,OH,Cleveland,Cuyahoga,181400.0,1.3579,210000.0,94.17922948073699,4.6666666666666,1450.0,0.7703081232492991,90.5175,88.0,13.0,23.57,63.57,70.6632,29.3368,24.0132,4.2857,9.23,0.9757,4.6255,40.8,1584.0,0.782
1571,44203.0,2013-02-01 00:00:00,74840.0,44701,Barberton,OH,Akron,Summit,81385.0,3.5426,90000.0,62.6917712691771,10.0,695.0,0.50744248985115,61.6914,69.0,14.0,36.0,56.47,54.6744,45.3256,8.7432,13.6191,8.19,0.9771,4.4012,68.7,859.0,0.722
1572,44212.0,2010-11-01 00:00:00,137200.0,366,Brunswick,OH,Cleveland,Medina,153375.0,7.7404,165850.0,96.5625,5.2442159383033,825.0,0.7518518518518509,94.3255,97.0,12.0,36.31,37.8,81.697,18.303,14.7619,5.3713,10.02,0.9523,4.1115,82.4,1241.0,0.7879999999999999
